,id,host_id,host_is_superhost,host_listings_count,neighbourhood,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,review_scores_rating,price_normal
183,393717,1968590,0,3.0,3,8001,41.37888,2.16744,1,0,4,1.0,2.0,4.0,83.0,2,0,0,0,0,0,61,6,4.418840607796598
184,394692,1926968,0,2.0,30,8011,41.38784,2.16119,1,1,2,1.5,1.0,1.0,30.0,2,0,2,5,15,174,57,6,3.4011973816621555
185,399772,1995385,0,1.0,6,8015,41.38221,2.15062,1,0,4,1.0,2.0,4.0,160.0,3,0,0,0,0,159,0,7,5.075173815233827
186,401481,2004002,1,2.0,5,8010,41.39186,2.1724,1,1,3,1.0,1.0,2.0,45.0,2,0,0,0,0,0,76,7,3.8066624897703196
187,402633,2009370,0,4.0,57,8004,41.37424,2.17044,1,0,8,2.0,4.0,8.0,250.0,3,0,0,2,11,70,42,7,5.521460917862246
188,402657,1117598,0,1.0,57,8004,41.3736,2.15934,1,0,4,1.0,2.0,2.0,75.0,3,0,0,3,10,101,45,7,4.31748811353631
189,408127,2032512,0,1.0,50,8015,41.37578,2.16537,1,1,1,1.0,1.0,1.0,25.0,3,0,0,0,0,0,5,7,3.2188758248682006
190,408599,2034854,0,1.0,16,8004,41.3745,2.1583,1,0,7,2.0,3.0,3.0,75.0,1,0,3,15,27,288,50,7,4.31748811353631
191,410159,2041901,0,17.0,67,8013,41.39947,2.17581,1,0,7,2.0,4.0,4.0,125.0,3,0,4,20,50,325,13,7,4.8283137373023015
192,412649,542867,0,3.0,57,8004,41.37112,2.14866,1,0,3,1.0,2.0,2.0,67.0,2,0,0,9,18,277,18,7,4.204692619390966
193,414786,1451449,0,8.0,5,8009,41.39154,2.16766,1,1,2,2.0,1.0,1.0,28.0,5,0,14,33,35,35,20,6,3.332204510175204
194,415848,865887,0,5.0,6,8029,41.38323,2.14396,1,0,3,1.0,2.0,2.0,195.0,3,0,8,8,8,229,1,6,5.272999558563747
195,415892,366654,0,9.0,6,8010,41.39014,2.1763,21,0,4,2.0,2.0,2.0,460.0,3,0,30,60,90,365,0,7,6.131226489483141
196,416704,1984642,0,1.0,67,8013,41.40002,2.18135,1,1,2,1.0,1.0,1.0,50.0,3,0,8,38,61,251,1,7,3.912023005428146
197,417814,2072631,1,2.0,6,8025,41.40781,2.17521,1,1,1,1.0,1.0,1.0,33.0,2,0,2,12,15,114,17,7,3.4965075614664802
198,424137,2108468,0,10.0,3,8002,41.37949,2.17429,0,1,6,1.0,2.0,3.0,200.0,1,0,0,0,0,236,1,7,5.298317366548036
199,425639,2116153,0,1.0,59,8023,41.40725,2.14678,20,0,8,3.5,4.0,8.0,400.0,5,0,6,19,42,317,20,7,5.991464547107982
200,430585,2108468,0,10.0,3,8002,41.37841,2.17479,0,1,6,1.0,2.0,3.0,200.0,2,0,0,2,6,133,2,7,5.298317366548036
201,431331,400416,0,7.0,21,8012,41.40098,2.15514,1,0,2,1.0,2.0,2.0,48.0,32,0,0,7,37,312,0,6,3.871201010907891
202,437886,2004002,1,2.0,6,8010,41.3912,2.17238,1,1,2,1.0,1.0,1.0,38.0,2,0,1,1,1,1,71,7,3.6375861597263857
203,438102,2176121,1,2.0,6,8013,41.39776,2.18173,1,1,1,2.0,1.0,1.0,45.0,3,0,1,5,5,227,18,7,3.8066624897703196
204,438123,134698,0,9.0,24,8025,41.40947,2.16947,1,1,5,1.0,1.0,3.0,70.0,2,0,3,3,9,215,9,7,4.248495242049359
205,439057,2181314,0,1.0,65,8012,41.40047,2.15907,1,0,6,2.0,2.0,3.0,126.0,2,0,1,2,4,269,33,7,4.836281906951478
206,440427,2041901,0,17.0,32,8013,41.40254,2.17689,1,0,6,1.0,2.0,4.0,120.0,3,0,1,10,15,290,20,7,4.787491742782046
207,443110,2201772,1,11.0,6,8036,41.38851,2.15273,1,0,5,1.0,2.0,3.0,250.0,4,0,19,49,79,354,2,7,5.521460917862246
208,443222,2202284,0,12.0,6,8025,41.41032,2.17524,1,0,5,1.0,2.0,3.0,129.0,3,0,3,7,19,106,28,7,4.859812404361672
209,443909,2204578,1,1.0,15,8002,41.37917,2.17711,1,1,2,1.0,1.0,1.0,60.0,4,0,2,5,8,81,53,7,4.0943445622221
210,446665,2218343,0,2.0,57,8004,41.36758,2.13968,1,1,2,1.0,1.0,1.0,33.0,1,0,26,56,86,87,7,7,3.4965075614664802
211,449854,1267680,0,6.0,56,8003,41.38807,2.17922,1,0,4,1.0,1.0,2.0,120.0,3,0,7,15,18,259,27,7,4.787491742782046
212,450241,2235888,0,1.0,6,8036,41.39023,2.15702,1,0,4,1.0,2.0,3.0,150.0,3,0,8,38,68,68,3,7,5.0106352940962555
213,451758,1267680,0,6.0,3,8001,41.38201,2.16618,21,0,3,1.0,1.0,2.0,100.0,3,0,3,20,36,107,21,7,4.605170185988092
214,456333,2268672,0,2.0,6,8013,41.39731,2.17468,1,1,2,1.5,1.0,1.0,28.0,1,0,0,0,0,0,0,7,3.332204510175204
215,457195,1405013,0,15.0,6,8009,41.39413,2.17014,1,0,6,2.0,3.0,3.0,205.0,2,0,6,20,36,117,2,7,5.3230099791384085
216,459502,2242469,0,2.0,50,8011,41.38191,2.16332,1,1,2,1.0,1.0,1.0,50.0,2,0,23,53,83,358,4,7,3.912023005428146
217,462012,2296262,0,1.0,59,8017,41.41385,2.11029,17,1,2,1.0,1.0,2.0,35.0,2,0,0,6,16,291,0,7,3.5553480614894135
218,462062,16569867,1,2.0,30,8015,41.37973,2.15158,3,1,2,1.0,1.0,2.0,37.0,2,0,15,39,39,39,25,7,3.6109179126442243
219,462557,2298462,1,1.0,6,8011,41.38465,2.16216,1,1,2,1.0,1.0,1.0,33.0,1,0,0,0,0,148,10,7,3.4965075614664802
220,463880,2304846,0,3.0,54,8005,41.39898,2.20756,1,0,4,1.0,2.0,3.0,90.0,2,0,0,5,7,266,50,6,4.499809670330265
221,468639,2325968,0,3.0,57,8028,41.37384,2.12811,1,1,2,1.0,1.0,1.0,36.0,5,0,3,3,3,3,21,6,3.58351893845611
222,468912,1923383,0,1.0,65,8006,41.39669,2.15623,1,1,2,2.0,1.0,1.0,35.0,2,0,4,5,9,242,35,7,3.5553480614894135
223,469177,1432835,0,38.0,50,8004,41.37542,2.15904,1,0,8,2.0,4.0,4.0,90.0,3,0,0,9,15,46,40,6,4.499809670330265
224,472062,2337603,1,5.0,21,8012,41.39852,2.16159,24,0,4,1.0,2.0,3.0,175.0,3,0,8,22,52,327,11,7,5.1647859739235145
225,473395,2337603,1,5.0,21,8006,41.3998,2.15177,24,0,5,2.0,2.0,3.0,180.0,4,0,5,5,5,71,9,7,5.19295685089021
226,473459,2337603,1,5.0,65,8006,41.39902,2.15274,24,0,5,2.0,2.0,3.0,200.0,4,0,0,0,0,0,12,7,5.298317366548036
227,474669,2353086,0,1.0,57,8028,41.37878,2.12902,1,0,4,1.0,2.0,3.0,105.0,3,0,9,26,43,312,18,6,4.653960350157523
228,475771,1348524,0,2.0,21,8024,41.40729,2.1629,1,0,3,2.0,2.0,3.0,35.0,35,0,0,4,4,194,0,7,3.5553480614894135
229,475786,2358821,0,1.0,63,8023,41.41101,2.1465,1,1,1,2.0,1.0,1.0,75.0,7,0,30,60,90,365,0,8,4.31748811353631
230,477256,2365702,0,2.0,54,8018,41.40065,2.19487,1,1,1,2.0,1.0,1.0,15.0,4,0,25,48,65,340,17,7,2.70805020110221
231,478173,1724144,0,7.0,57,8014,41.37228,2.1423,1,0,8,2.0,4.0,5.0,137.0,3,0,3,15,23,287,9,7,4.919980925828125
233,480975,2272146,0,1.0,57,8004,41.37205,2.16569,21,1,3,1.0,1.0,2.0,50.0,1,0,0,0,0,0,0,8,3.912023005428146
234,481739,2320210,0,42.0,6,8037,41.39634,2.16651,1,0,4,1.0,1.0,1.0,119.0,3,0,6,24,50,109,8,7,4.77912349311153
235,482801,2143907,0,6.0,40,8028,41.37953,2.12676,1,1,2,1.0,1.0,1.0,21.0,31,0,30,60,90,90,0,7,3.044522437723423
236,484390,2397234,0,3.0,6,8013,41.40227,2.17517,21,0,2,1.0,1.0,2.0,25.0,31,0,0,7,8,92,6,7,3.2188758248682006
237,485011,2400841,0,2.0,5,8010,41.3914,2.17889,1,1,2,2.0,1.0,1.0,58.0,2,0,1,1,1,78,15,7,4.060443010546419
238,487233,2411278,1,6.0,16,8004,41.37059,2.16522,1,0,5,1.0,2.0,3.0,160.0,4,0,0,0,5,72,38,7,5.075173815233827
239,488341,9535595,1,1.0,15,8002,41.37931,2.17608,1,1,1,1.0,1.0,1.0,30.0,3,0,5,7,17,288,42,7,3.4011973816621555
240,490517,2320210,0,42.0,21,8025,41.40555,2.16905,1,0,5,1.0,2.0,2.0,136.0,3,0,3,25,55,144,7,5,4.912654885736052
241,490742,2325968,0,3.0,57,8028,41.37422,2.12847,1,1,2,1.0,1.0,1.0,33.0,10,0,6,6,6,6,20,7,3.4965075614664802
242,490803,2320210,0,42.0,6,8025,41.40288,2.17184,1,0,6,1.5,2.0,3.0,142.0,3,0,1,8,8,9,17,6,4.955827057601261
243,490853,2426746,0,4.0,6,8025,41.40473,2.17395,1,1,2,1.0,1.0,1.0,19.0,1,0,5,8,21,286,70,6,2.9444389791664403
244,493122,2365702,0,2.0,20,8018,41.40018,2.19436,1,1,1,2.0,1.0,1.0,14.0,3,0,26,49,79,354,19,7,2.6390573296152584
245,496997,1432835,0,38.0,6,8011,41.38793,2.15853,1,0,6,2.0,3.0,5.0,140.0,3,0,1,5,10,82,30,7,4.941642422609304
246,497545,1432835,0,38.0,25,8011,41.38915,2.1578,1,0,6,2.0,3.0,5.0,130.0,3,0,0,7,19,103,36,7,4.867534450455582
247,498416,1310304,0,21.0,3,8002,41.38196,2.17187,1,0,3,1.0,1.0,2.0,39.0,32,0,9,27,57,332,0,7,3.6635616461296463
248,498632,71615,0,45.0,6,8011,41.38544,2.15894,1,0,5,1.0,3.0,4.0,65.0,1,0,0,10,24,112,30,7,4.174387269895637
249,502436,2262273,0,13.0,3,8002,41.37994,2.17728,1,0,4,2.0,2.0,2.0,140.0,33,0,30,60,90,365,0,7,4.941642422609304
250,503765,2484443,1,1.0,6,8009,41.39731,2.17234,1,0,4,2.0,2.0,3.0,150.0,7,0,1,13,20,25,25,7,5.0106352940962555
251,504653,2488904,0,3.0,57,8004,41.36985,2.14287,20,1,2,1.0,1.0,2.0,35.0,2,0,3,6,17,285,58,7,3.5553480614894135
252,504860,2488904,0,3.0,57,8004,41.37113,2.14468,1,1,2,1.0,1.0,1.0,35.0,2,0,5,6,12,280,54,7,3.5553480614894135
253,507074,2042948,0,1.0,10,8003,41.38639,2.18358,1,1,2,1.0,1.0,1.0,53.0,2,0,2,6,17,57,49,7,3.970291913552122
254,507667,2176121,1,2.0,67,8013,41.39625,2.18191,1,1,2,2.0,1.0,1.0,60.0,3,0,9,11,11,42,10,7,4.0943445622221
255,507972,2303967,0,1.0,21,8012,41.40764,2.15373,1,0,8,3.0,4.0,4.0,500.0,5,0,10,33,58,143,6,7,6.214608098422191
256,508685,2488904,0,3.0,57,8004,41.36957,2.14463,1,1,1,1.0,1.0,1.0,25.0,2,0,2,5,13,277,70,7,3.2188758248682006
257,510923,2517389,1,2.0,48,8027,41.42255,2.18061,20,0,5,2.0,3.0,4.0,140.0,3,0,0,7,37,312,0,7,4.941642422609304
258,511739,1447144,0,71.0,6,8025,41.40238,2.17082,1,0,6,1.0,2.0,5.0,85.0,1,0,27,52,82,357,1,7,4.442651256490317
259,512368,1687383,0,2.0,3,8001,41.37564,2.17001,1,1,2,2.0,1.0,1.0,30.0,13,0,1,8,38,295,1,7,3.4011973816621555
260,512666,488117,1,6.0,19,8001,41.3792,2.16749,1,0,6,1.0,2.0,6.0,210.0,6,0,0,0,0,0,18,7,5.3471075307174685
261,512737,488117,1,6.0,3,8001,41.37733,2.16635,1,0,5,1.0,2.0,3.0,140.0,6,0,6,7,9,218,5,7,4.941642422609304
262,513825,1093718,0,10.0,6,8013,41.39954,2.17465,1,0,6,2.0,3.0,4.0,250.0,2,0,12,42,57,213,7,7,5.521460917862246
263,514572,2534420,1,1.0,6,8015,41.37989,2.14472,1,0,8,2.0,4.0,7.0,172.0,2,0,0,0,0,0,30,7,5.147494476813453
264,515724,2540353,1,1.0,20,8018,41.39497,2.18936,1,1,2,1.0,1.0,1.0,38.0,3,0,0,4,26,301,23,7,3.6375861597263857
265,515729,2540372,0,2.0,6,8025,41.40574,2.17556,1,1,2,1.5,1.0,1.0,68.0,3,0,12,42,72,347,4,7,4.219507705176107
266,516102,1332544,1,2.0,6,8015,41.38083,2.14678,1,1,2,1.0,1.0,1.0,49.0,2,0,0,0,6,6,23,7,3.8918202981106265
267,516340,674212,0,8.0,5,8007,41.39033,2.16812,1,0,4,1.0,1.0,3.0,165.0,2,0,0,0,0,99,0,7,5.10594547390058
268,517407,1093718,0,10.0,67,8013,41.3994,2.17722,1,0,8,2.0,4.0,6.0,234.0,2,0,8,26,44,133,37,7,5.455321115357702
269,518247,2551150,0,1.0,50,8015,41.37714,2.16209,1,0,4,1.0,1.0,1.0,135.0,2,0,5,28,51,326,0,7,4.90527477843843
270,519566,1206797,0,1.0,15,8002,41.3811,2.17891,1,1,2,1.0,1.0,1.0,40.0,2,0,0,0,6,281,1,7,3.6888794541139363
271,519631,1009636,0,1.0,6,8010,41.3934,2.17302,1,0,8,2.0,4.0,4.0,198.0,1,0,3,8,14,261,81,7,5.288267030694535
272,520389,1432835,0,38.0,25,8011,41.38853,2.15928,1,0,6,2.0,3.0,5.0,150.0,3,0,0,1,3,95,46,7,5.0106352940962555
273,521857,2566580,0,0.0,21,8012,41.40636,2.15838,1,1,4,1.5,2.0,3.0,110.0,5,0,0,0,0,0,13,7,4.700480365792417
274,522705,2570705,0,1.0,6,8009,41.39672,2.16975,1,0,4,1.0,2.0,3.0,81.0,4,0,3,4,22,220,30,7,4.394449154672439
275,522987,1697782,1,3.0,6,8013,41.39968,2.1817,1,1,2,1.5,1.0,1.0,18.0,3,0,12,21,21,21,57,7,2.8903717578961645
276,524729,2579651,0,11.0,6,8025,41.40248,2.1705,1,0,6,2.0,3.0,5.0,90.0,31,0,0,7,37,312,0,6,4.499809670330265
277,526016,2585816,0,2.0,6,8015,41.37831,2.15957,1,1,2,1.0,1.0,1.0,35.0,3,0,1,9,15,93,49,7,3.5553480614894135
278,526094,2586242,0,2.0,3,8001,41.37847,2.17238,1,1,1,1.0,1.0,1.0,55.0,1,0,8,32,32,32,7,7,4.007333185232471
279,528979,2598629,0,2.0,65,8006,41.3976,2.15404,1,1,2,1.0,1.0,1.0,45.0,2,0,12,21,50,325,36,7,3.8066624897703196
280,529106,197737,0,2.0,6,8010,41.3914,2.17603,1,1,3,1.0,2.0,2.0,80.0,4,0,13,19,34,153,10,6,4.382026634673881
281,531195,2608724,1,3.0,50,8015,41.37513,2.16751,1,0,12,2.0,4.0,8.0,999.0,3,0,15,40,63,234,34,7,6.906754778648554
282,534410,2626568,0,1.0,67,8013,41.39841,2.17741,1,0,4,1.0,2.0,5.0,149.0,3,0,1,13,27,287,34,7,5.003946305945459
283,534550,2608724,1,3.0,6,8015,41.37555,2.16683,1,0,10,2.0,3.0,7.0,999.0,3,0,11,23,46,213,9,7,6.906754778648554
284,536440,2635405,0,1.0,7,8025,41.41051,2.17175,1,0,4,2.0,3.0,3.0,145.0,5,0,2,17,40,40,8,7,4.976733742420574
285,536470,2635504,0,1.0,21,8025,41.40412,2.16594,1,0,4,1.0,3.0,3.0,150.0,3,0,6,25,25,276,6,6,5.0106352940962555
286,537176,2638282,1,1.0,50,8015,41.38051,2.157,1,0,6,1.0,2.0,4.0,90.0,3,0,2,2,6,261,61,7,4.499809670330265
287,538057,2320210,0,42.0,6,8025,41.40271,2.17125,1,0,6,1.0,2.0,4.0,90.0,3,0,1,4,4,178,0,8,4.499809670330265
288,539349,2650341,0,1.0,44,8016,41.4357,2.17562,3,1,2,1.0,1.0,1.0,35.0,1,0,0,0,0,0,0,8,3.5553480614894135
289,543342,177617,0,7.0,6,8011,41.38385,2.16033,1,0,4,1.0,2.0,2.0,115.0,3,0,1,1,5,249,47,6,4.74493212836325
290,543728,2555053,0,1.0,6,8015,41.37562,2.16511,1,1,4,1.0,3.0,3.0,100.0,4,0,4,16,38,309,22,7,4.605170185988092
291,544995,2556699,1,1.0,54,8005,41.39095,2.1965,26,0,6,2.5,3.0,3.0,249.0,3,0,4,8,27,285,14,7,5.517452896464707
292,545207,2680490,0,1.0,6,8010,41.39022,2.17628,1,1,2,1.0,1.0,1.0,65.0,1,0,1,8,24,114,63,7,4.174387269895637
293,546165,2685251,1,1.0,17,8005,41.4001,2.19869,16,1,2,1.0,1.0,1.0,75.0,3,0,2,9,39,40,15,7,4.31748811353631
294,546884,2320210,0,42.0,6,8025,41.40261,2.1709,1,0,6,1.0,2.0,4.0,90.0,3,0,2,5,13,262,0,8,4.499809670330265
295,546970,2320210,0,42.0,6,8025,41.40418,2.17246,1,0,6,1.0,1.0,4.0,90.0,3,0,6,8,16,265,0,8,4.499809670330265
296,547027,2320210,0,42.0,6,8025,41.40201,2.1722,1,0,6,1.0,2.0,4.0,90.0,3,0,2,3,6,262,0,8,4.499809670330265
297,547170,2320210,0,42.0,6,8025,41.40324,2.17126,1,0,6,1.0,2.0,4.0,180.0,3,0,4,8,12,256,1,8,5.19295685089021
298,548052,1447144,0,71.0,6,8025,41.40265,2.17139,1,0,6,1.0,2.0,5.0,85.0,1,0,0,0,0,0,60,7,4.442651256490317
299,548085,1447144,0,71.0,6,8025,41.40325,2.17075,1,0,4,1.0,1.0,3.0,100.0,1,0,14,32,39,301,0,6,4.605170185988092
300,549068,2320210,0,42.0,6,8025,41.40263,2.17245,1,0,6,1.0,2.0,4.0,90.0,3,0,1,6,12,261,0,8,4.499809670330265
301,549116,2320210,0,42.0,6,8025,41.40198,2.17239,1,0,6,1.0,2.0,4.0,180.0,3,0,5,7,12,260,0,8,5.19295685089021
302,551314,2320210,0,42.0,6,8025,41.40335,2.17251,1,0,6,1.0,2.0,4.0,90.0,3,0,2,7,10,264,0,8,4.499809670330265
303,551339,2320210,0,42.0,6,8025,41.40325,2.17156,1,0,6,1.0,2.0,4.0,90.0,3,0,0,0,0,0,2,6,4.499809670330265
304,551378,2689815,0,1.0,6,8008,41.39339,2.15612,1,0,10,2.0,4.0,8.0,100.0,2,0,15,15,15,15,19,6,4.605170185988092
305,554299,1221038,0,3.0,19,8001,41.37647,2.16967,1,0,4,1.0,1.0,1.0,40.0,32,0,0,0,25,300,0,5,3.6888794541139363
306,554955,368317,0,6.0,3,8001,41.38182,2.16706,1,0,5,1.0,4.0,5.0,80.0,32,0,30,60,90,365,0,6,4.382026634673881
307,556255,1474565,1,3.0,25,8029,41.3856,2.14375,1,1,1,3.5,1.0,1.0,35.0,5,0,2,4,4,4,23,7,3.5553480614894135
308,556979,2736874,0,19.0,6,8015,41.37907,2.15463,1,0,6,2.0,2.0,4.0,200.0,2,0,4,29,47,322,35,7,5.298317366548036
309,557772,2741652,0,6.0,6,8036,41.38957,2.15568,1,0,5,1.0,2.0,3.0,70.0,31,0,7,26,56,136,8,6,4.248495242049359
310,558366,2745490,1,2.0,56,8003,41.38593,2.18416,1,1,1,1.0,1.0,1.0,30.0,3,0,0,7,37,127,19,7,3.4011973816621555
311,558549,1451449,0,8.0,6,8007,41.3913,2.16539,1,1,3,2.0,1.0,2.0,44.0,6,0,15,31,33,33,21,6,3.784189633918261
312,558651,2201772,1,11.0,6,8036,41.38663,2.15166,1,0,8,2.0,3.0,7.0,320.0,3,0,18,35,35,242,5,7,5.768320995793772
313,558886,2747795,0,1.0,30,8015,41.38231,2.15002,1,0,5,2.0,3.0,4.0,111.0,3,0,0,2,10,270,42,7,4.709530201312334
314,559930,1697782,1,3.0,6,8013,41.40168,2.18346,1,1,3,1.5,1.0,2.0,25.0,3,0,5,14,14,14,59,7,3.2188758248682006
315,562020,368317,0,6.0,3,8001,41.3824,2.16542,1,0,3,1.0,1.0,3.0,60.0,1,0,0,7,37,312,0,3,4.0943445622221
316,562807,1391607,0,101.0,57,8004,41.37334,2.15895,1,0,6,1.0,3.0,5.0,100.0,2,0,2,12,31,290,12,6,4.605170185988092
317,563131,2769482,0,1.0,56,8003,41.38423,2.18124,1,1,2,1.0,1.0,1.0,60.0,2,0,7,21,22,22,6,6,4.0943445622221
318,563971,2773231,1,1.0,6,8015,41.37707,2.15772,1,0,2,1.0,1.0,1.0,70.0,1,0,1,7,17,281,75,7,4.248495242049359
319,567855,2793529,1,1.0,15,8002,41.37871,2.17581,21,1,2,1.5,1.0,1.0,72.0,3,0,1,7,21,293,30,7,4.276666119016055
320,567962,2794626,0,2.0,57,8014,41.36811,2.13417,1,0,3,1.0,1.0,2.0,50.0,26,0,11,11,26,301,3,7,3.912023005428146
321,568129,2795488,1,2.0,6,8015,41.38214,2.15563,1,1,2,2.0,1.0,1.0,45.0,2,0,19,49,79,354,10,7,3.8066624897703196
322,568185,2795488,1,2.0,6,8015,41.38336,2.15395,1,1,2,2.0,1.0,1.0,45.0,2,0,28,58,88,363,12,7,3.8066624897703196
323,568432,1809535,1,2.0,6,8036,41.3904,2.15559,1,1,2,1.0,1.0,2.0,60.0,1,0,0,0,3,258,68,7,4.0943445622221
324,569610,2700806,1,1.0,57,8014,41.37649,2.14042,1,0,2,1.0,1.0,1.0,120.0,4,0,8,11,11,11,5,7,4.787491742782046
325,569824,2804421,0,1.0,6,8029,41.39087,2.14612,1,1,2,2.0,1.0,1.0,29.0,2,0,0,0,0,190,4,7,3.367295829986474
326,572646,265165,1,1.0,26,8003,41.37947,2.19104,1,0,2,1.0,1.0,1.0,27.0,32,0,9,9,15,290,3,7,3.295836866004329
327,573024,1503151,0,77.0,21,8012,41.39812,2.15599,24,1,2,2.0,1.0,2.0,27.0,30,0,16,46,69,77,0,8,3.295836866004329
328,573095,1503151,0,77.0,21,8012,41.39793,2.15622,24,1,2,2.0,1.0,2.0,30.0,2,0,0,0,0,190,0,8,3.4011973816621555
329,575139,1354169,0,3.0,3,8001,41.3846,2.16689,1,0,6,2.5,3.0,5.0,250.0,5,0,3,13,31,257,2,7,5.521460917862246
330,576046,2833463,0,2.0,67,8013,41.40144,2.18291,1,1,2,1.5,2.0,1.0,35.0,4,0,6,27,57,142,11,7,3.5553480614894135
331,576383,2667830,1,1.0,16,8004,41.37185,2.16079,20,1,3,1.0,1.0,2.0,90.0,2,0,0,5,9,80,20,7,4.499809670330265
332,576728,2836824,0,1.0,18,8022,41.40972,2.14022,1,0,6,2.0,3.0,6.0,149.0,6,0,0,3,4,181,4,7,5.003946305945459
333,578180,2843953,0,1.0,54,8018,41.4056,2.18803,1,1,3,2.0,1.0,2.0,30.0,7,0,0,0,0,0,0,7,3.4011973816621555
334,578558,2846323,1,1.0,6,8020,41.39786,2.18067,1,0,8,2.0,4.0,6.0,160.0,3,0,2,6,9,242,34,7,5.075173815233827
335,582364,2660281,1,2.0,59,8023,41.40914,2.1465,1,0,11,2.5,4.0,7.0,175.0,2,0,2,7,16,253,61,7,5.1647859739235145
336,584348,2879377,0,1.0,17,8005,41.39893,2.20645,1,0,7,2.0,3.0,5.0,85.0,3,0,4,14,21,76,28,7,4.442651256490317
337,585762,1405013,0,15.0,6,8009,41.39211,2.1703,1,0,6,1.0,2.0,3.0,208.0,2,0,7,25,49,129,3,6,5.337538079701318
338,587203,2895402,1,1.0,54,8005,41.40267,2.20088,1,1,2,2.0,1.0,1.0,35.0,2,0,0,1,5,194,37,7,3.5553480614894135
339,588268,2738055,0,1.0,32,8013,41.40332,2.17753,21,0,3,1.0,2.0,2.0,100.0,6,0,8,24,41,308,29,7,4.605170185988092
340,588996,2843608,1,1.0,50,8015,41.38054,2.15927,1,0,6,1.0,2.0,4.0,95.0,2,0,1,10,26,298,60,7,4.553876891600541
341,590032,2546413,0,2.0,3,8003,41.3843,2.17989,1,1,2,1.0,1.0,1.0,25.0,5,0,0,0,0,159,12,6,3.2188758248682006
342,590503,6057270,0,11.0,5,8037,41.39954,2.17111,1,0,6,1.0,1.0,3.0,69.0,2,0,4,14,17,283,56,7,4.23410650459726
343,592047,2922864,0,7.0,57,8014,41.37231,2.13166,1,0,4,1.0,2.0,4.0,55.0,32,0,30,60,90,365,0,6,4.007333185232471
344,594235,2934588,1,1.0,21,8012,41.40315,2.15159,1,0,2,1.0,2.0,2.0,90.0,5,0,1,8,12,115,31,7,4.499809670330265
345,594580,2937042,1,7.0,21,8024,41.40628,2.15583,1,0,6,1.0,2.0,4.0,120.0,1,0,5,12,16,268,53,7,4.787491742782046
346,597715,2955244,0,1.0,65,8012,41.40277,2.15289,1,0,4,1.0,2.0,2.0,90.0,3,0,3,4,7,171,14,7,4.499809670330265
347,598329,2958781,1,2.0,26,8003,41.37701,2.18745,1,0,4,1.0,2.0,4.0,160.0,3,0,0,12,23,260,9,7,5.075173815233827
348,600590,1906952,1,2.0,6,8025,41.40569,2.17175,1,1,1,1.0,1.0,1.0,45.0,2,0,10,23,24,29,29,7,3.8066624897703196
349,602284,2937042,1,7.0,21,8024,41.40619,2.15616,1,0,6,1.0,2.0,2.0,120.0,1,0,5,12,16,268,18,7,4.787491742782046
350,605186,2997406,0,1.0,3,8001,41.38139,2.17258,1,0,4,1.5,2.0,2.0,120.0,32,0,8,38,68,343,0,7,4.787491742782046
351,607438,2890975,0,1.0,3,8003,41.38908,2.17767,1,0,5,2.0,3.0,4.0,220.0,32,0,23,53,76,114,2,7,5.393627546352362
352,608254,2742863,0,1.0,56,8003,41.38497,2.18071,1,0,4,1.0,2.0,3.0,70.0,5,0,2,8,8,8,0,7,4.248495242049359
353,610847,801450,0,1.0,3,8003,41.38053,2.18975,1,0,4,1.0,1.0,3.0,60.0,31,0,0,0,7,31,1,7,4.0943445622221
354,610868,3028710,0,3.0,5,8010,41.39181,2.17565,1,1,3,1.0,1.0,2.0,50.0,2,0,24,54,77,176,18,6,3.912023005428146
355,611366,3031754,0,1.0,5,8008,41.39454,2.16014,1,0,12,3.0,6.0,10.0,350.0,2,0,3,7,20,272,54,7,5.857933154483459
356,617561,3039107,0,37.0,52,8021,41.39321,2.14504,1,0,4,1.0,2.0,4.0,102.0,2,0,7,14,39,304,16,6,4.624972813284271
357,619728,2439400,0,55.0,6,8013,41.40138,2.17807,1,0,6,1.0,2.0,3.0,81.0,2,0,0,6,9,175,22,7,4.394449154672439
358,619775,1683936,0,29.0,4,8005,41.40279,2.20987,1,0,4,1.0,1.0,2.0,90.0,2,0,7,14,41,241,3,7,4.499809670330265
359,621656,3081150,1,1.0,57,8014,41.37308,2.14181,1,1,2,1.0,1.0,1.0,55.0,2,0,6,20,50,325,36,7,4.007333185232471
360,624427,2690440,0,2.0,6,8015,41.37553,2.15485,1,0,5,2.0,3.0,5.0,100.0,2,0,8,21,50,198,25,6,4.605170185988092
361,625716,3104711,0,1.0,7,8024,41.41355,2.17115,1,0,5,1.0,3.0,3.0,105.0,2,0,12,37,67,342,22,6,4.653960350157523
362,626043,3080717,0,3.0,67,8013,41.39375,2.18269,1,1,4,1.0,1.0,3.0,45.0,2,0,9,19,35,310,15,7,3.8066624897703196
363,627394,2123233,0,3.0,3,8003,41.38916,2.17842,1,1,1,0.0,1.0,1.0,50.0,3,0,1,8,16,156,4,6,3.912023005428146
364,630517,2525519,0,7.0,21,8024,41.40812,2.15776,1,1,1,1.0,1.0,1.0,30.0,5,0,9,9,9,244,1,7,3.4011973816621555
365,630566,3134685,0,2.0,54,8005,41.405,2.2009,1,0,6,2.0,2.0,2.0,159.0,3,0,4,17,40,315,18,7,5.0689042022202315
